Diện tích,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Pháp lý,Nội thất
80 m²,6.5 tỷ,3,4,3,,,4.5 m,17.5 m,,,Sổ hồng,
83 m²,5.1 tỷ,1,4,4,,,5 m,16.5 m,,,Sổ hồng,
55 m²,4 tỷ,2,2,2,,,4.4 m,12.5 m,,,Sổ hồng,
143 m²,27 tỷ,5,5,5,,,7 m,21 m,,,Sổ đỏ,
67 m²,2.55 tỷ,2,2,1,,,6.8 m,10 m,,,Sổ hồng,
124 m²,14 tỷ,3,4,4,,,5 m,24.7 m,,,Sổ đỏ,
50 m²,3 tỷ,2,2,2,,,4.5 m,11.5 m,,,Sổ hồng,
160 m²,7.3 tỷ,2,1,1,,,1 m,1 m,,,Sổ đỏ,
50 m²,3.8 tỷ,3,4,4,,,4.1 m,12.8 m,,,Sổ hồng,
77 m²,2.28 tỷ,2,3,1,,,5.2 m,14.7 m,,,Sổ đỏ,
100 m²,5.5 tỷ,3,4,4,,,5 m,20 m,,,Sổ đỏ,
45 m²,2.09 tỷ,2,2,2,,,4 m,11 m,,,Sổ đỏ,
131 m²,20.5 tỷ,5,5,5,,,5 m,26 m,,,Sổ đỏ,
150 m²,27 tỷ,5,5,5,,,7.5 m,20 m,,,Sổ đỏ,
118 m²,14.99 tỷ,3,4,4,,,8 m,14 m,,,Sổ hồng,
67 m²,2.55 tỷ,2,2,1,,,6.8 m,10 m,,,Sổ hồng,
65 m²,5.3 tỷ,3,,,,,6.4 m,11 m,,,Sổ hồng,
100 m²,6.4 tỷ,3,4,4,,,3.3 m,25 m,,,Sổ hồng,
85 m²,6.4 tỷ,3,4,4,,,3.3 m,25 m,,,Sổ hồng,
54 m²,3.8 tỷ,2,3,3,,,4 m,13.5 m,,,Sổ đỏ,
64 m²,7.5 tỷ,4,5,5,,,4 m,16 m,,,Sổ hồng,
85 m²,4.55 tỷ,2,4,2,,,,,,,Sổ đỏ,
54 m²,2.88 tỷ,2,2,2,,,4 m,14 m,,,Sổ hồng,
54 m²,2.75 tỷ,2,3,2,,,3.5 m,16 m,,,Sổ hồng,
41 m²,2.49 tỷ,2,1,2,,,4.4 m,9 m,,,Sổ hồng,
70 m²,3.15 tỷ,2,2,1,,,5 m,14 m,,,Sổ đỏ,
24 m²,1.75 tỷ,2,2,1,,,3.3 m,8 m,,,Sổ đỏ,
63 m²,2.75 tỷ,2,3,3,,,4.47 m,14 m,,,Sổ đỏ,
100 m²,10 tỷ,5,5,5,,,6 m,17 m,,,Sổ đỏ,
51 m²,4.3 tỷ,4,4,5,,,5 m,10.2 m,,,Sổ đỏ,
144 m²,9.8 tỷ,3,4,4,,,4.6 m,24 m,,,Sổ đỏ,
265 m²,31 tỷ,5,5,5,,,8 m,31.5 m,,,Sổ hồng,
50 m²,4.2 tỷ,3,3,2,,,3.5 m,15 m,,,Sổ hồng,
98 m²,3.8 tỷ,1,2,2,,,3.5 m,23 m,,,Sổ hồng,
63 m²,2.65 tỷ,2,3,3,,,5.5 m,11.4 m,,,Sổ đỏ,
47 m²,2.25 tỷ,1,2,1,,,3.1 m,16 m,,,Sổ hồng,
41 m²,2.49 tỷ,2,1,2,,,4.4 m,9 m,,,Sổ hồng,
46 m²,2.8 tỷ,4,5,3,,,3.8 m,12 m,,,Hợp đồng mua bán,
140 m²,7.8 tỷ,1,1,1,,,4 m,35 m,,,Sổ hồng,
53 m²,4.15 tỷ,3,3,3,,,11 m,5 m,,,Sổ hồng,
69 m²,4.8 tỷ,3,4,3,,,4.3 m,16 m,,,Sổ hồng,
85 m²,8.9 tỷ,5,5,5,,,9.3 m,9 m,,,Sổ hồng,
69 m²,4.8 tỷ,3,4,3,,,4.3 m,16 m,,,Sổ hồng,
60 m²,3.39 tỷ,2,2,1,,,5 m,12 m,,,Sổ hồng,
91 m²,12 tỷ,3,3,3,,,4.3 m,19 m,,,Sổ hồng,
75 m²,4.8 tỷ,2,2,2,,,5 m,15 m,,,Sổ hồng,
88 m²,4.7 tỷ,,,,,,5 m,17.5 m,,,Sổ đỏ,
98 m²,2.88 tỷ,1,3,3,,,,,,,Sổ đỏ,
56 m²,4.6 tỷ,4,3,4,,,4.4 m,12 m,,,Sổ hồng,
75 m²,2.3 tỷ,1,3,3,,,5 m,12 m,,,Sổ hồng,
75 m²,2.3 tỷ,1,3,3,,,5 m,12 m,,,Sổ hồng,
560 m²,12.5 tỷ,2,5,5,,,20 m,28 m,,,Sổ hồng,
56 m²,4.6 tỷ,4,3,4,,,4.4 m,12 m,,,Sổ hồng,
134 m²,10.4 tỷ,2,,,,,,,,,Sổ đỏ,
58 m²,3.39 tỷ,2,3,2,,,5 m,12 m,,,Sổ đỏ,
72 m²,4.85 tỷ,3,3,3,,,4.5 m,16 m,,,Sổ đỏ,
89 m²,3.68 tỷ,2,2,2,,,5 m,17 m,,,Sổ đỏ,
62 m²,2.75 tỷ,2,3,2,,,45 m,14 m,,,Sổ hồng,
55 m²,5.45 tỷ,2,4,3,,,3.7 m,15 m,,,Sổ đỏ,
28 m²,1.58 tỷ,2,2,2,,,3.1 m,9 m,,,Sổ hồng,
120 m²,3.5 tỷ,3,3,4,,,4.1 m,16 m,,,Sổ hồng,
86 m²,8.9 tỷ,5,5,5,,,9.3 m,9 m,,,Sổ hồng,
35 m²,3.2 tỷ,2,2,2,,,5 m,7 m,,,Sổ hồng,
120 m²,3.5 tỷ,3,3,4,,,4.1 m,16 m,,,Sổ hồng,
85 m²,6.65 tỷ,3,3,4,,,5 m,17 m,,,Sổ đỏ,
50 m²,3.75 tỷ,3,3,3,,,4 m,12 m,,,Sổ hồng,
99 m²,5.7 tỷ,4,4,5,,,5.5 m,18 m,,,Sổ hồng,
60 m²,13.9 tỷ,3,4,3,,,4.5 m,14 m,,,Sổ đỏ,
64 m²,3.1 tỷ,3,3,2,,,4 m,15 m,,,Sổ hồng,
72 m²,4.85 tỷ,3,3,3,,,4.5 m,16 m,,,Sổ đỏ,
58 m²,3.39 tỷ,2,3,2,,,5 m,12 m,,,Sổ đỏ,
60 m²,3.85 tỷ,3,3,4,,,8 m,6 m,,,Sổ đỏ,
87 m²,8.7 tỷ,5,5,5,,,16 m,5.4 m,,,Sổ hồng,
27 m²,1.69 tỷ,3,3,2,,,4.7 m,6 m,,,Sổ hồng,
100 m²,4.09 tỷ,3,3,4,,,5 m,10 m,,,Sổ đỏ,
180 m²,3.89 tỷ,,,,,,,,,,Sổ đỏ,
65 m²,3.45 tỷ,1,3,1,,,3.5 m,18 m,,,Sổ hồng,
90 m²,3.6 tỷ,1,2,1,,,10 m,9 m,,,Sổ hồng,
100 m²,7.98 tỷ,4,7,7,,,5 m,,,,Sổ hồng,
43 m²,3.5 tỷ,3,3,3,,,4 m,10.7 m,,,Sổ đỏ,
80 m²,5.6 tỷ,2,3,2,,,4.2 m,18.8 m,,,Sổ hồng,
31 m²,2.19 tỷ,2,3,2,,,5 m,6.1 m,,,Sổ hồng,
99 m²,5.7 tỷ,4,4,5,,,5.5 m,18 m,,,Sổ hồng,
85 m²,4.35 tỷ,2,4,2,,,5 m,17 m,,,Sổ hồng,
61 m²,3.09 tỷ,2,3,2,,,4 m,15 m,,,Sổ hồng,
80 m²,7.5 tỷ,3,3,3,,,5 m,16 m,,,Sổ đỏ,
42 m²,2.65 tỷ,2,2,2,,,4.8 m,8 m,,,Sổ hồng,
41 m²,3.85 tỷ,3,3,3,,,4.5 m,9.8 m,,,Sổ hồng,
85 m²,8.9 tỷ,5,5,5,,,9.3 m,9 m,,,Sổ hồng,
55 m²,5.6 tỷ,5,5,5,,,5.5 m,10 m,,,Sổ hồng,
55 m²,5.6 tỷ,5,5,5,,,5.5 m,10 m,,,Sổ hồng,
460 m²,100 tỷ,5,5,5,,,22 m,23 m,,,Sổ đỏ,
85 m²,4.35 tỷ,2,4,2,,,5 m,17 m,,,Sổ hồng,
120 m²,4.4 tỷ,2,3,2,,,5 m,24 m,,,Sổ hồng,
125 m²,22.5 tỷ,5,5,5,,,5 m,25 m,,,Sổ hồng,
90 m²,26.5 tỷ,5,5,5,,,5 m,18 m,,,Sổ đỏ,
90 m²,26.5 tỷ,5,5,5,,,5 m,18 m,,,Sổ đỏ,
65 m²,2.8 tỷ,2,3,2,,,5 m,12.5 m,,,Sổ hồng,
101 m²,25 tỷ,5,5,5,,,5 m,20 m,,,Sổ hồng,
80 m²,13.5 tỷ,5,5,5,,,5 m,16 m,,,Sổ hồng,
65 m²,2.8 tỷ,2,3,2,,,5 m,12.5 m,,,Sổ hồng,
33 m²,2.15 tỷ,2,2,2,,,3.6 m,9.2 m,,,Sổ hồng,
345 m²,54 tỷ,5,5,5,,,15 m,23 m,,,Sổ đỏ,
85 m²,5.7 tỷ,3,4,3,,,5 m,17 m,,,Sổ hồng,
33 m²,2.15 tỷ,2,2,2,,,3.6 m,9.2 m,,,Sổ hồng,
54 m²,2.79 tỷ,3,3,2,,,4 m,13 m,,,Sổ hồng,
143 m²,7.4 tỷ,2,5,5,,,5 m,28.5 m,,,Sổ đỏ,
85 m²,5.7 tỷ,3,4,3,,,5 m,17 m,,,Sổ hồng,
30 m²,1.65 tỷ,2,2,1,,,3 m,10 m,,,Sổ hồng,
30 m²,1.65 tỷ,2,2,1,,,3 m,10 m,,,Sổ hồng,
131 m²,3.65 tỷ,3,3,3,,,5 m,26 m,,,Sổ đỏ,
54 m²,2.59 tỷ,2,3,3,,,4.5 m,12 m,,,Sổ đỏ,
60 m²,13.9 tỷ,3,3,3,,,4.5 m,13.4 m,,,Sổ hồng,
64 m²,3.25 tỷ,3,3,3,,,8.2 m,7.8 m,,,Sổ đỏ,
200 m²,9.95 tỷ,4,5,5,,,20 m,10 m,,,Sổ hồng,
60 m²,13.9 tỷ,3,3,3,,,4.5 m,13.4 m,,,Sổ hồng,
47 m²,2.15 tỷ,2,2,1,,,3.7 m,15 m,,,Sổ hồng,
125 m²,22.5 tỷ,5,5,5,,,5 m,25 m,,,Sổ hồng,
44 m²,2.45 tỷ,2,2,2,,,6.5 m,7 m,,,Sổ hồng,
73 m²,5.1 tỷ,3,4,3,,,8 m,9 m,,,Sổ hồng,
350 m²,28.5 tỷ,4,5,5,,,8.4 m,42 m,,,Sổ hồng,
184 m²,12.9 tỷ,4,5,5,,,5.25 m,35 m,,,Sổ đỏ,
72 m²,2.42 tỷ,1,2,1,,,4.1 m,18 m,,,Sổ hồng,
125 m²,22.5 tỷ,5,5,5,,,5 m,25 m,,,Sổ hồng,
35 m²,1.95 tỷ,2,2,2,,,3.1 m,10.5 m,,,Sổ hồng,
57 m²,3.6 tỷ,3,3,4,,,,,,,Sổ đỏ,
150 m²,1.75 tỷ,1,2,1,,,10 m,15 m,,,Sổ hồng,
85 m²,6.69 tỷ,3,4,4,,,3.3 m,25 m,,,Sổ hồng,
59 m²,3.39 tỷ,2,2,1,,,5.2 m,12 m,,,Sổ hồng,
41 m²,2.59 tỷ,2,2,2,,,4.5 m,8 m,,,Sổ hồng,
25 m²,1.6 tỷ,2,1,1,,,3.2 m,8 m,,,Sổ hồng,
50 m²,9.8 tỷ,5,5,5,,,4.3 m,11 m,,,Sổ hồng,
65 m²,5.1 tỷ,1,2,2,,,5 m,13 m,,,Sổ hồng,
58 m²,5 tỷ,3,3,3,,,7 m,8.5 m,,,Sổ hồng,
129 m²,14.5 tỷ,3,3,4,,,7 m,18.4 m,,,Sổ đỏ,
6 m²,7.5 tỷ,1,,,,,13 m,,,,Sổ đỏ,
40 m²,1.88 tỷ,2,2,2,,,8 m,5 m,,,Sổ hồng,
72 m²,4.89 tỷ,3,4,4,,,4.5 m,16 m,,,Sổ đỏ,
88 m²,3.6 tỷ,2,3,3,,,5 m,17.5 m,,,Sổ đỏ,
135 m²,21 tỷ,3,4,5,,,8.8 m,14 m,,,Sổ hồng,
63 m²,4.75 tỷ,1,2,1,,,4.8 m,13.5 m,,,Sổ hồng,
170 m²,14.6 tỷ,3,5,5,,,10 m,17 m,,,Sổ hồng,
100 m²,5.3 tỷ,1,4,4,,,5 m,20 m,,,Sổ đỏ,
115 m²,10.5 tỷ,5,5,5,,,5 m,23 m,,,Sổ hồng,
67 m²,2.55 tỷ,2,2,1,,,6.8 m,10 m,,,Sổ hồng,
31 m²,2.05 tỷ,2,2,2,,,3 m,10 m,,,Sổ hồng,
385 m²,55 tỷ,3,5,,,,11.2 m,35 m,,,Sổ đỏ,
107 m²,18 tỷ,3,3,2,,,5 m,21 m,,,Sổ đỏ,
100 m²,6.25 tỷ,2,3,2,,,5 m,20 m,,,Sổ đỏ,
100 m²,6.25 tỷ,2,3,2,,,5 m,20 m,,,Sổ đỏ,
66 m²,4.1 tỷ,3,3,2,,,4 m,16.5 m,,,Sổ hồng,
20 m²,1.55 tỷ,2,2,1,,,4 m,5 m,,,Sổ hồng,
100 m²,6.1 tỷ,2,3,2,,,7 m,14.5 m,,,Sổ hồng,
54 m²,3.29 tỷ,2,2,2,,,4.8 m,11 m,,,Sổ hồng,
50 m²,3.6 tỷ,2,2,2,,,4.3 m,12.7 m,,,Sổ hồng,
96 m²,3 tỷ,2,3,2,,,5 m,19.5 m,,,Sổ hồng,
108 m²,18 tỷ,3,3,3,,,5 m,21 m,,,Sổ hồng,
40 m²,1.88 tỷ,2,2,2,,,8 m,5 m,,,Sổ hồng,
5 m²,8.95 tỷ,3,4,3,,,6 m,15.5 m,,,Sổ đỏ,
56 m²,4.6 tỷ,3,3,3,,,6 m,,,,Sổ đỏ,
65 m²,9.9 tỷ,3,4,4,,,5 m,13 m,,,Sổ hồng,
92 m²,8.95 tỷ,3,3,3,,,6 m,15.5 m,,,Sổ đỏ,
35 m²,3.29 tỷ,3,2,2,,,5 m,7 m,,,Sổ hồng,
66 m²,4.1 tỷ,3,3,2,,,4 m,16.5 m,,,Sổ hồng,
72 m²,4.2 tỷ,1,2,1,,,4.5 m,16 m,,,Sổ hồng,
42 m²,1.63 tỷ,1,2,1,,,5 m,8.1 m,,,Sổ hồng,
100 m²,6.95 tỷ,3,4,4,,,5 m,20 m,,,Sổ đỏ,
140 m²,62 tỷ,5,5,5,,,7 m,20 m,,,Sổ đỏ,
80 m²,8.5 tỷ,4,3,4,,,5 m,18 m,,,Sổ đỏ,
95 m²,9.95 tỷ,2,3,3,,,5 m,19.4 m,,,Sổ hồng,
95 m²,6.59 tỷ,3,3,3,,,5 m,19 m,,,Sổ hồng,
45 m²,2.09 tỷ,2,2,2,,,4 m,11 m,,,Sổ hồng,
230 m²,18.9 tỷ,3,5,5,,,8 m,20 m,,,Sổ hồng,
64 m²,13.5 tỷ,3,3,2,,,1 m,1 m,,,Sổ đỏ,
62 m²,2.48 tỷ,2,2,2,,,5.5 m,11 m,,,Sổ hồng,
64 m²,13.5 tỷ,3,3,2,,,1 m,1 m,,,Sổ đỏ,
88 m²,4.3 tỷ,1,2,2,,,7 m,12.5 m,,,Sổ hồng,
132 m²,20.5 tỷ,5,5,5,,,5 m,26 m,,,Sổ hồng,
54 m²,3.29 tỷ,2,2,2,,,4.8 m,11 m,,,Sổ hồng,
45 m²,2.09 tỷ,2,2,2,,,4 m,11 m,,,Sổ hồng,
60 m²,2.55 tỷ,1,2,1,,,5 m,12 m,,,Sổ đỏ,
96 m²,9.99 tỷ,2,3,3,,,5 m,19.5 m,,,Sổ hồng,
50 m²,3.2 tỷ,3,3,2,,,4.2 m,14 m,,,Sổ hồng,
50 m²,5.5 tỷ,2,2,2,,,4.3 m,14 m,,,Sổ hồng,
60 m²,2.55 tỷ,2,2,2,,,5 m,12 m,,,Sổ hồng,
70 m²,2.45 tỷ,2,2,2,,,4.5 m,14.7 m,,,Sổ hồng,
108 m²,9.5 tỷ,4,5,5,,,6.5 m,17 m,,,Sổ hồng,
90 m²,10.9 tỷ,5,5,5,,,4 m,22.2 m,,,Sổ hồng,
120 m²,9.99 tỷ,3,3,4,,,6 m,20 m,,,Sổ hồng,
47 m²,2.39 tỷ,2,3,2,,,4 m,12 m,,,Sổ hồng,
80 m²,5.76 tỷ,3,3,4,,,4.5 m,18 m,,,Sổ hồng,
50 m²,3.2 tỷ,3,3,2,,,4.2 m,14 m,,,Sổ hồng,
92 m²,13 tỷ,5,5,5,,,5 m,18.3 m,,,Sổ hồng,
122 m²,12.5 tỷ,5,5,5,,,7 m,18 m,,,Sổ hồng,
129 m²,14.5 tỷ,3,3,4,,,7 m,18.4 m,,,Sổ đỏ,
258 m²,39.5 tỷ,3,3,2,,,10 m,25.8 m,,,Sổ đỏ,
258 m²,39.5 tỷ,3,3,2,,,10 m,25.8 m,,,Sổ đỏ,
70 m²,2.35 tỷ,2,3,2,,,4.5 m,16 m,,,Sổ đỏ,
67 m²,3.58 tỷ,3,3,3,,,5 m,13 m,,,Sổ đỏ,
70 m²,4.25 tỷ,2,3,4,,,4.8 m,14.8 m,,,Sổ hồng,
50 m²,3.2 tỷ,3,3,2,,,4.2 m,14 m,,,Sổ hồng,
100 m²,6.79 tỷ,3,4,4,,,3.3 m,30 m,,,Sổ hồng,
66 m²,4.3 tỷ,2,2,2,,,4.4 m,15.4 m,,,Sổ đỏ,
100 m²,6.5 tỷ,4,5,5,,,5 m,20 m,,,Sổ đỏ,
60 m²,3.39 tỷ,2,2,1,,,5 m,12 m,,,Sổ hồng,
100 m²,6.79 tỷ,3,4,4,,,3.3 m,30 m,,,Sổ hồng,
56 m²,3.8 tỷ,2,3,2,,,4.1 m,13 m,,,Sổ đỏ,
58 m²,9.7 tỷ,3,3,3,,,,,,,Sổ hồng,
96 m²,1.52 tỷ,1,2,1,,,5 m,19 m,,,Sổ hồng,
43 m²,1.78 tỷ,2,2,2,,,4 m,11 m,,,Sổ hồng,
55 m²,6.7 tỷ,3,3,3,,,4 m,14 m,,,Sổ hồng,
77 m²,3.05 tỷ,1,2,1,,,7 m,11.1 m,,,Sổ đỏ,
150 m²,9.5 tỷ,1,1,1,,,6 m,26 m,,,Sổ hồng,
134 m²,3.75 tỷ,3,5,5,,,6.4 m,22 m,,,Sổ hồng,
100 m²,5.3 tỷ,1,3,3,,,5 m,20 m,,,Sổ hồng,
59 m²,3.39 tỷ,2,2,1,,,5 m,12 m,,,Sổ hồng,
53 m²,2.19 tỷ,2,2,2,,,3.2 m,16 m,,,Sổ hồng,
39 m²,1.79 tỷ,1,2,1,,,4 m,10 m,,,Sổ hồng,
30 m²,2.39 tỷ,2,2,2,,,5 m,6 m,,,Sổ hồng,
70 m²,9.5 tỷ,4,5,5,,,5 m,14.2 m,,,Sổ hồng,
52 m²,5.95 tỷ,4,4,4,,,4.8 m,11 m,,,Sổ đỏ,
95 m²,3.6 tỷ,2,3,2,,,8 m,11.5 m,,,Sổ hồng,
46 m²,1.99 tỷ,2,2,1,,,3.5 m,13.5 m,,,Sổ đỏ,
72 m²,3.95 tỷ,3,3,3,,,5 m,14.5 m,,,Sổ đỏ,
65 m²,9.9 tỷ,3,4,4,,,5 m,13 m,,,Sổ hồng,
67 m²,2.45 tỷ,2,2,2,,,4.5 m,14.5 m,,,Sổ hồng,
58 m²,3.39 tỷ,2,2,2,,,5.4 m,10.5 m,,,Sổ hồng,
97 m²,6.29 tỷ,2,3,2,,,5 m,19.3 m,,,Sổ đỏ,
77 m²,2.28 tỷ,2,3,2,,,5 m,15 m,,,Sổ đỏ,
83 m²,2.35 tỷ,2,2,2,,,5.5 m,15 m,,,Sổ đỏ,
85 m²,6.65 tỷ,3,3,4,,,5 m,17 m,,,Sổ đỏ,
65 m²,9.9 tỷ,3,4,4,,,5 m,13 m,,,Sổ hồng,
58 m²,8.8 tỷ,5,5,5,,,4.5 m,14 m,,,Sổ hồng,
210 m²,14.1 tỷ,3,5,5,,,6.5 m,26 m,,,Sổ hồng,
31 m²,1.68 tỷ,2,2,1,,,3 m,10 m,,,Sổ hồng,
134 m²,3.75 tỷ,3,5,5,,,6.4 m,22 m,,,Sổ hồng,
90 m²,10.8 tỷ,1,1,2,,,4.5 m,20 m,,,Sổ đỏ,
172 m²,8.2 tỷ,1,2,1,,,5 m,34 m,,,Sổ đỏ,
95 m²,6.1 tỷ,3,3,3,,,5 m,19.5 m,,,Sổ hồng,
50 m²,10.1 tỷ,5,5,5,,,4.3 m,11 m,,,Sổ hồng,
93 m²,2.45 tỷ,2,3,2,,,5 m,18.5 m,,,Sổ đỏ,
45 m²,2.85 tỷ,3,3,3,,,7 m,6.5 m,,,Sổ đỏ,
134 m²,3.75 tỷ,3,5,5,,,6.4 m,22 m,,,Sổ hồng,
100 m²,4.3 tỷ,2,3,3,,,5 m,20 m,,,Sổ hồng,
50 m²,10.1 tỷ,5,5,5,,,4.3 m,11 m,,,Sổ hồng,
75 m²,3.85 tỷ,2,3,2,,,5 m,15 m,,,Sổ hồng,
76 m²,3.05 tỷ,1,2,1,,,7 m,11 m,,,Sổ đỏ,
60 m²,6.1 tỷ,2,3,2,,,4 m,15 m,,,Sổ đỏ,
125 m²,3.6 tỷ,2,2,1,,,5 m,25 m,,,Sổ đỏ,
45 m²,3.9 tỷ,3,3,3,,,4 m,11 m,,,Sổ đỏ,
55 m²,5.45 tỷ,2,4,3,,,3.7 m,15 m,,,Sổ đỏ,
85 m²,4.99 tỷ,2,3,2,,,5 m,17 m,,,Sổ hồng,
33 m²,2.37 tỷ,3,2,2,,,7 m,4.7 m,,,Sổ đỏ,
62 m²,2.54 tỷ,2,2,2,,,5 m,12.8 m,,,Sổ hồng,
75 m²,3.5 tỷ,2,2,2,,,5 m,15 m,,,Sổ hồng,
128 m²,11.2 tỷ,2,1,2,,,5.1 m,25.3 m,,,Sổ hồng,
58 m²,8.8 tỷ,5,5,5,,,4.3 m,14 m,,,Sổ hồng,
81 m²,5.3 tỷ,2,3,2,,,4.5 m,19 m,,,Sổ hồng,
81 m²,5.6 tỷ,3,3,3,,,4.5 m,19 m,,,Sổ hồng,
89 m²,3.1 tỷ,2,3,2,,,4.5 m,19.7 m,,,Sổ đỏ,
63 m²,2.75 tỷ,2,3,2,,,4.5 m,14 m,,,Sổ đỏ,
101 m²,6.49 tỷ,3,5,5,,,4.7 m,20 m,,,Sổ hồng,
67 m²,2.45 tỷ,2,2,2,,,4.5 m,14.5 m,,,Sổ hồng,
70 m²,4.2 tỷ,3,3,3,,,5 m,14 m,,,Sổ hồng,
105 m²,9.2 tỷ,3,5,4,,,4 m,26 m,,,Sổ hồng,
95 m²,6.1 tỷ,3,2,3,,,5 m,19 m,,,Sổ đỏ,
450 m²,49.99 tỷ,2,4,4,,,15.2 m,20 m,,,Sổ đỏ,
36 m²,3.15 tỷ,2,2,2,,,4 m,9 m,,,Sổ đỏ,
72 m²,5.45 tỷ,3,3,4,,,4.5 m,16 m,,,Sổ đỏ,
95 m²,9.6 tỷ,5,5,5,,,5 m,19 m,,,Sổ đỏ,
95 m²,6 tỷ,3,2,3,,,5 m,19 m,,,Sổ đỏ,
62 m²,2.65 tỷ,2,3,2,,,4.5 m,13.8 m,,,Sổ đỏ,
72 m²,2.7 tỷ,2,3,2,,,4.5 m,16 m,,,Sổ đỏ,
100 m²,6.5 tỷ,3,5,5,,,4.5 m,20 m,,,Sổ hồng,
67 m²,2.45 tỷ,2,2,2,,,4.5 m,14.5 m,,,Sổ hồng,
28 m²,1.55 tỷ,2,2,2,,,3.1 m,9 m,,,Sổ hồng,
93 m²,4.69 tỷ,3,3,3,,,4.5 m,20 m,,,Sổ hồng,
73 m²,5.5 tỷ,2,3,2,,,5 m,14.5 m,,,Sổ hồng,
67 m²,2.45 tỷ,2,2,2,,,4.5 m,15 m,,,Sổ hồng,
123 m²,11 tỷ,2,3,2,,,5 m,24.6 m,,,Sổ đỏ,
65 m²,2.85 tỷ,2,2,2,,,5 m,13.5 m,,,Sổ đỏ,
70 m²,5.65 tỷ,3,3,3,,,4.5 m,15.7 m,,,Sổ hồng,
50 m²,2.78 tỷ,2,2,2,,,3.6 m,13 m,,,Sổ đỏ,
81 m²,5.6 tỷ,3,4,3,,,4.5 m,18 m,,,Sổ hồng,
90 m²,7.5 tỷ,3,5,4,,,4.5 m,20 m,,,Sổ hồng,
100 m²,9.5 tỷ,3,4,4,,,5 m,20 m,,,Sổ đỏ,
74 m²,5.15 tỷ,4,4,5,,,4.5 m,16.3 m,,,Sổ đỏ,
41 m²,1.89 tỷ,2,2,1,,,4 m,10 m,,,Sổ đỏ,
75 m²,4.35 tỷ,3,3,4,,,5 m,15 m,,,Sổ đỏ,
61 m²,3.19 tỷ,3,3,3,,,4.26 m,14.3 m,,,Sổ đỏ,
116 m²,12.8 tỷ,1,2,1,,,8 m,14.5 m,,,Sổ hồng,
36 m²,2.3 tỷ,3,3,2,,,4.5 m,8 m,,,Sổ hồng,
190 m²,4.3 tỷ,1,3,2,,,7 m,27 m,,,Sổ hồng,
68 m²,3.2 tỷ,3,3,3,,,4.7 m,15 m,,,Sổ đỏ,
54 m²,4.65 tỷ,3,3,4,,,4.5 m,12 m,,,Sổ đỏ,
150 m²,17 tỷ,5,5,5,,,7 m,20 m,,,Sổ đỏ,
150 m²,17 tỷ,5,5,5,,,7 m,20 m,,,Sổ đỏ,
64 m²,4.35 tỷ,3,4,3,,,3.6 m,18.3 m,,,Sổ hồng,
96 m²,10.99 tỷ,2,3,3,,,5 m,19.5 m,,,Sổ hồng,
83 m²,15.2 tỷ,4,5,4,,,5 m,15 m,,,Sổ hồng,
90 m²,7.5 tỷ,,,,,,5 m,18 m,,,Sổ đỏ,
81 m²,6.5 tỷ,3,3,3,,,4.5 m,18 m,,,Sổ hồng,
60 m²,6.5 tỷ,3,3,3,,,4 m,15 m,,,Sổ đỏ,
180 m²,13.45 tỷ,2,4,5,,,10 m,18 m,,,Sổ hồng,
100 m²,5.7 tỷ,3,4,4,,,5.5 m,18 m,,,Sổ hồng,
145 m²,17.5 tỷ,5,5,5,,,7 m,20.5 m,,,Sổ hồng,
24 m²,1.75 tỷ,2,2,2,,,4 m,6 m,,,Sổ hồng,
42 m²,2.75 tỷ,2,2,2,,,4.8 m,8 m,,,Sổ hồng,
63 m²,3.15 tỷ,2,3,3,,,4.5 m,14 m,,,Sổ đỏ,
132 m²,20.5 tỷ,5,5,5,,,5 m,26 m,,,Sổ hồng,
76 m²,2.99 tỷ,2,3,3,,,5 m,15.1 m,,,Sổ đỏ,
131 m²,20.5 tỷ,5,5,5,,,5 m,26 m,,,Sổ đỏ,
72 m²,4.85 tỷ,3,4,4,,,4.5 m,16 m,,,Sổ đỏ,
72 m²,4.2 tỷ,1,2,1,,,4.5 m,16 m,,,Sổ hồng,
190 m²,7.5 tỷ,2,3,3,,,8.5 m,20 m,,,Sổ hồng,
96 m²,12.99 tỷ,3,4,3,,,5 m,19.5 m,,,Sổ hồng,
42 m²,2.75 tỷ,2,2,2,,,4.8 m,8 m,,,Sổ hồng,
145 m²,17.5 tỷ,5,5,5,,,7 m,20.5 m,,,Sổ hồng,
72 m²,4.2 tỷ,1,2,1,,,4.5 m,16 m,,,Sổ hồng,
85 m²,6.85 tỷ,3,4,4,,,5 m,17 m,,,Sổ hồng,
49 m²,4.9 tỷ,4,4,3,,,5.2 m,9 m,,,Sổ hồng,
55 m²,5.45 tỷ,2,4,3,,,3.5 m,16 m,,,Sổ hồng,
48 m²,4.9 tỷ,4,4,3,,,5.2 m,9 m,,,Sổ hồng,
100 m²,6.5 tỷ,3,3,3,,,5 m,20 m,,,Sổ đỏ,
43 m²,3.45 tỷ,4,3,3,,,4.4 m,9.8 m,,,Sổ đỏ,
41 m²,3.35 tỷ,3,3,3,,,4 m,10 m,,,Sổ đỏ,
67 m²,3.58 tỷ,3,3,3,,,5 m,13 m,,,Sổ đỏ,
38 m²,2.35 tỷ,3,3,3,,,5 m,8 m,,,Sổ hồng,
