Address,Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude
" Đường Dương Vân Nga, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"," 15,5 tỷ ", 132 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,8m,---,6,16.0927774,108.2325991
" Đường Tốt Động, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 2,8 tỷ ", 70 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,14m,1,16.081773,108.1559416
" Đường Trần Kim Xuyến, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 5,5 tỷ ", 100 m2,Đông Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,,
" 97.14D Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"," 1,4 tỷ ", 57 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"3,5m","16,2m",1,,
" Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu, Đà Nẵng"," 3,4 tỷ ", 60 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",13m,2,16.0604416,108.2143597
" Đường An Trung, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"," 3,5 tỷ ", 50 m2,_,Nhà mặt tiền,---,5m,10m,2,16.0529216,108.2359421
" Đường Bàu Cầu 15, Xã Hòa Phước, Huyện Hòa Vang, Đà Nẵng"," 3,3 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,2,15.989767,108.2028286
" 20 Đường Nguyễn Du, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"," 2,8 tỷ ", 55 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,11m,2,16.0790801,108.2236839
" Đường Mỹ Đa Tây, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 5,4 tỷ ", 90 m2,_,Nhà mặt tiền,---,5m,---,3,16.0347723,108.2437771
" Đường Chế Lan Viên, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 6,7 tỷ ", 117 m2,Tây Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"95,4m",21m,3,,
" Đường Lê Duy Lương, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng", 4 tỷ , 100 m2,_,Nhà mặt tiền,---,5m,20m,2,16.0224568,108.198476
" Đường Hà Huy Tập, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"," 3,6 tỷ ", 140 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,---,2,16.0668791,108.1914463
" Xã Hòa Châu, Huyện Hòa Vang, Đà Nẵng"," 2,4 tỷ ", 102 m2,Tây Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,20m,2,15.985545,108.2018145
" 77 Đường Nguyễn Phước Nguyên, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"," 4,5 tỷ ", 70 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,14m,4,,
" Đường Cao Sơn Pháo, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 3,9 tỷ ", 70 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,6m,10m,3,16.0580766,108.1764603
" Đường Mạc Đăng Doanh, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 4,8 tỷ ", 100 m2,_,Nhà mặt tiền,Giấy tờ hợp lệ,5m,20m,3,16.0144322,108.2218583
" Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng"," 4,25 tỷ ", 72 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,---,2,16.0698397,108.2115701
" Đường Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 2,45 tỷ ", 70 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,8m,---,1,16.0723376,108.2289047
" Đường Cẩm Bắc 9, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng"," 4,85 tỷ ", 91 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,"18,2m",3,,
" Đường Đào Sư Tích, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,85 tỷ ", 61 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,17m,3,16.0547787,108.1664238
" Đường Hoàng Hoa Thám, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 16,5 tỷ ", 75 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,3,16.0679058,108.2104343
" Đường Lê Đình Thám, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng", 15 tỷ , 136 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,27m,2,16.0500842,108.2170537
" 52 Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng", 16 tỷ , 85 m2,Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,2m",21m,6,16.0658589,108.2010178
" Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng"," 1,7 tỷ ", 45 m2,_,Nhà trong hẻm,---,---,---,2,16.0577595,108.2145929
" Đường Lạc Long Quân, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"," 5,3 tỷ ", 200 m2,_,Nhà mặt tiền,---,---,---,2,,
" Đường Hà Khê, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"," 3,95 tỷ ", 70 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"5,5m",14m,3,16.0728204,108.1898879
" Đường Văn Tiến Dũng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 12,2 tỷ ", 175 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"8,5m",19m,3,16.0009105,108.2130994
" 11 Đường Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"," 2,1 tỷ ", 32 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,8m,2,16.0805926,108.2235445
" 18 Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 2,2 tỷ ", 40 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,10m,3,16.0753408,108.21245
" Đường An Hòa 12, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 3,99 tỷ ", 100 m2,_,Nhà mặt tiền,---,5m,20m,2,,
" Đường Minh Mạng, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng"," 3,29 tỷ ", 100 m2,_,Nhà mặt tiền,---,5m,20m,2,16.0031275,108.2373864
" Đường Lê Vĩnh Huy, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 3,53 tỷ ", 51 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,10m,3,16.0443388,108.2192308
" K82 Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu, Đà Nẵng"," 5,2 tỷ ", 59 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,"14,6m",3,16.0604416,108.2143597
" 79 Đường Phùng Chí Kiên, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 4,3 tỷ ", 75 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,2,16.0775276,108.1653082
" Đường Tiểu La, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng", 4 tỷ , 60 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,,
" Đường Lâm Hoành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 4,2 tỷ ", 67 m2,_,Nhà trong hẻm,Giấy tờ hợp lệ,"4,8m",16m,3,16.0613782,108.2454764
" Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng", 7 tỷ , 72 m2,Đông Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,03m","18,2m",1,16.0600634,108.2135488
" Đường Phú Lộc 19, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng", 8 tỷ , 160 m2,_,Nhà mặt tiền,---,16m,---,2,16.0746481,108.1736887
" Đường Võ Nguyên Giáp, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 31,5 tỷ ", 140 m2,_,Nhà mặt tiền,---,7m,---,3,16.0384049,108.2497142
" Đường Phú Lộc 1, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 5,6 tỷ ", 76 m2,_,Nhà mặt tiền,---,"4,5m",---,3,16.0751789,108.1679273
" Đường Phần Lăng 9, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 4,5 tỷ ", 81 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,16m,3,16.0568234,108.1878794
" Đường An Thượng 37, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 8,8 tỷ ", 60 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,4,16.0497579,108.2451858
" Đường Nguyễn Thuật, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 4,35 tỷ ", 90 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,2,,
" Đường Bùi Tấn Diên, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,6 tỷ ", 220 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,3,16.0446825,108.1687018
" Đường Phan Tứ, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 8,5 tỷ ", 101 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,2m",24m,4,16.0465115,108.2443396
" Đường An Thượng 6, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 11,5 tỷ ", 113 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,10m,"11,3m",2,16.0475884,108.2453787
" Đường Huỳnh Ngọc Huệ, Phường An Khê, Quận Thanh Khê, Đà Nẵng"," 4,6 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,3m",20m,2,16.0631819,108.1848702
" Đường Nguyễn Hữu Tiến, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"," 6,5 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,16.0088599,108.1988691
" Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng"," 22,6 tỷ ", 350 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,13m,27m,2,16.0581073,108.2392177
" Đường 2/9, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 41 tỷ , 300 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,8m,38m,2,,
" Đường Nguyễn Chí Thanh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 35 tỷ , 112 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,5m",20m,6,16.0732065,108.220864
" Đường Nguyễn Tất Thành, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 7,5 tỷ ", 70 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,5,16.0792021,108.2099457
" Đường Bình Thái 4, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"," 2,1 tỷ ", 83 m2,Tây Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,1,16.0112872,108.1999469
" Đường Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"," 3,98 tỷ ", 54 m2,_,Nhà trong hẻm,---,"5,1m",---,3,16.0564671,108.2069692
" Đường Nguyễn Đăng Tuyển, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng"," 4,5 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,1,16.1045885,108.2590429
" Đường Cao Sơn Pháo, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 3,99 tỷ ", 63 m2,Đông,Nhà mặt tiền,---,6m,11m,3,16.0580766,108.1764603
" 220 Đường Hải Phòng, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 2,7 tỷ ", 45 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,7m,2,16.0685192,108.2025325
" Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 3,5 tỷ ", 70 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,---,2,16.0658589,108.2010178
" Đường Hòa Mỹ 2, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 2,45 tỷ ", 70 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",15m,1,16.0589088,108.1635726
" Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 2,95 tỷ ", 100 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,7m,---,1,16.0454541,108.2183326
" Đường Phạm Văn Đồng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng", 24 tỷ , 125 m2,Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,25m,3,16.0704086,108.2453255
" 10 Đường Vũ Lăng, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng"," 2,59 tỷ ", 47 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,20m,2,,
" Đường Tôn Đản, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 2,9 tỷ ", 116 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,30m,2,16.0524731,108.1804256
" Đường Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"," 6,8 tỷ ", 110 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,22m,3,16.0187869,108.2481757
" Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng", 3 tỷ , 85 m2,_,Nhà mặt tiền,---,4m,---,2,16.0660304,108.182963
" Đường Ngô Quyền, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"," 2,4 tỷ ", 50 m2,Đông Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,2,16.0911135,108.2430679
" 572/2 Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 17,5 tỷ ", 938 m2,_,Nhà trong hẻm,---,---,---,4,,
" Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng", 21 tỷ , 72 m2,Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,3,16.0698397,108.2115701
" Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 4,98 tỷ ", 80 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,16m,3,16.0599586,108.1831612
" Đường Hoàng Hoa Thám, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng"," 4,2 tỷ ", 60 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,,
" Đường Hồ Nghinh, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"," 4,5 tỷ ", 124 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,6m,20m,3,,
" Đường Trương Định, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"," 2,2 tỷ ", 30 m2,Đông Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0896605,108.2432801
" Đường Mạc Đăng Doanh, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 14,3 tỷ ", 183 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"9,4m",20m,3,16.0144322,108.2218583
" Đường Mạc Đĩnh Chi, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 10 tỷ , 80 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,16m,2,,
" Đường Nguyễn Tri Phương, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 32,5 tỷ ", 336 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,8m,42m,3,16.0542218,108.2102399
" Đường Trần Huấn, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng", 52 tỷ , 950 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,41m,25m,1,16.0209503,108.215313
" Đường Nguyễn Hoàng, Quận Hải Châu, Đà Nẵng"," 5,15 tỷ ", 60 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,4,16.0547006,108.2120177
" Đường Hoàng Diệu, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"," 3,5 tỷ ", 72 m2,Đông,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,59m","15,7m",3,16.050285,108.2185243
" 42/7 Núi Thành Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"," 6,7 tỷ ", 81 m2,Tây Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,3,16.0514959,108.2191998
" Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng"," 2,75 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,7m,12m,2,16.041122,108.184901
" Đường Trần Nhân Tông, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng"," 5,1 tỷ ", 68 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"6,5m","10,5m",3,16.0927069,108.2420861
" Đường An Thượng 9, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 9,2 tỷ ", 75 m2,_,Nhà mặt tiền,---,5m,---,2,16.0484384,108.2440248
" Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 2,05 tỷ ", 42 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,7m,---,1,16.0658589,108.2010178
" Đường Thanh Vinh 11, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"," 2,5 tỷ ", 168 m2,_,Nhà mặt tiền,---,7m,---,---,,
" Đường Ông Ích Khiêm, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng"," 2,95 tỷ ", 85 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,7m,---,1,16.0640847,108.2154849
" Đường Bình Thái 4, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"," 1,55 tỷ ", 63 m2,Đông Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,10m,---,16.0112872,108.1999469
" Đường Trần Khánh Dư, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 3,6 tỷ ", 48 m2,_,Nhà trong hẻm,---,"3,5m",---,2,16.0517453,108.2414829
" Đường Dương Văn An, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng"," 3,5 tỷ ", 75 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,2,16.0901491,108.2407351
" Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 3,05 tỷ ", 42 m2,_,Nhà trong hẻm,---,4m,---,3,16.0674661,108.1932536
" Đường Bình Kỳ, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng"," 1,88 tỷ ", 84 m2,Tây Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,1,16.0009093,108.2384392
" Đường Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng", 16 tỷ , 153 m2,_,Nhà mặt tiền,---,"8,3m",15m,3,16.0632776,108.2398685
" 40 Đường Dương Thưởng, Phường Hòa Cường, Quận Hải Châu, Đà Nẵng"," 6,3 tỷ ", 75 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",17m,4,16.045756,108.2195551
" Đường Điện Biên Phủ, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 2,6 tỷ ", 50 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,8m,5m,2,16.0656203,108.1869609
" Đường Châu Văn Liêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 6,2 tỷ ", 70 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,1m","15,5m",3,,
" Đường Mẹ Hiền, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng"," 5,8 tỷ ", 142 m2,_,Nhà mặt tiền,---,5m,---,2,,
" Đường Chương Dương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 12,8 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,16.0434097,108.2363268
" Đường Nguyễn Đức Trung, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng", 14 tỷ , 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,16.0659224,108.1886334
" Đường Nguyễn Văn Linh, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng"," 5,4 tỷ ", 60 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,---,3,,
" Đường Phú Lộc 5, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,3 tỷ ", 75 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,1,16.0751917,108.169772
" Đường Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng", 17 tỷ , 122 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,9m,12m,3,16.0632776,108.2398685
" Đường Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 10,5 tỷ ", 108 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,4,16.059592,108.1752817
" Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 13,5 tỷ ", 86 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,---,---,6,16.068177,108.2392192
" Đường Ông Ích Khiêm, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 2,95 tỷ ", 81 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"6,7m",---,---,16.0665681,108.2142189
" Đường Khánh An 2, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"," 4,7 tỷ ", 150 m2,_,Nhà mặt tiền,---,"7,5m",---,2,16.065653,108.1454414
" Đường Lê Duẩn, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 25 tỷ , 80 m2,_,Nhà mặt tiền,Giấy tờ hợp lệ,---,---,4,16.0718176,108.2240948
" Đường An Thượng 10, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 4,3 tỷ ", 60 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,1,16.0471594,108.2432652
" Đường Bàu Cầu 27, Xã Hòa Phước, Huyện Hòa Vang, Đà Nẵng"," 2,95 tỷ ", 100 m2,Tây Bắc,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,2,15.989767,108.2028286
" Đường Hà Huy Tập, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"," 3,6 tỷ ", 140 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,10m,---,1,16.0693508,108.1927343
" Đường An Thượng 16, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 7,95 tỷ ", 52 m2,_,Nhà mặt tiền,---,5m,---,5,16.0478116,108.2417731
" Đường Cách Mạng Tháng 8, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"," 14,5 tỷ ", 87 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,7m,15m,2,16.0138538,108.1958513
" Đường An Thượng 34, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 18 tỷ , 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,22m,5,16.0500191,108.2460765
" Đường Mai Thúc Lân, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng", 31 tỷ , 190 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,15m,13m,1,16.048629,108.2433567
" Đường Nguyễn Thái Học, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 11 tỷ , 60 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,12m,2,16.0679857,108.2239766
" Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 2,1 tỷ ", 40 m2,_,Nhà trong hẻm,---,"3,7m",11m,2,16.0397362,108.219754
" Đường An Thượng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 4,55 tỷ ", 51 m2,_,Nhà mặt tiền,---,"4,4m",12m,2,,
" Đường Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 3,45 tỷ ", 55 m2,_,Nhà mặt tiền,---,5m,---,3,16.0651552,108.245505
" Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng", 5 tỷ , 190 m2,_,Nhà mặt tiền,---,7m,27m,1,16.041122,108.184901
" Đường Mẹ Nhu, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"," 3,3 tỷ ", 60 m2,_,Nhà mặt tiền,---,5m,12m,3,,
" Đường Lê Hiến Mai, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 4,5 tỷ ", 105 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,21m,3,16.040802,108.1705344
" Đường Ngô Quyền, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng"," 2,4 tỷ ", 68 m2,Đông Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,---,1,16.0935949,108.2440473
" Đường Lý Tự Trọng, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"," 4,8 tỷ ", 32 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"3,8m",---,3,,
" Kiệt 5m, lề 1.5m Đường Trần Phước Thành, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng", 3 tỷ , 78 m2,_,Nhà mặt tiền,---,---,---,---,,
" Đường Hùng Vương, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 2,8 tỷ ", 40 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,---,2,,
" Đường Trần Đình Tri, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 3,9 tỷ ", 170 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"6,5m",24m,2,16.0805665,108.1556845
" Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 5,4 tỷ ", 80 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,16m,3,16.0599586,108.1831612
